#
# Clustering Coefficient Distribution. G(80776, 1730617). Average clustering: 0.0045  OpenTriads: 164059935 (0.9991)  ClosedTriads: 154041 (0.0009) (Tue Apr 29 01:21:44 2014)
#
# Node degree	Average clustering coefficient
636	0.00148205
639	0.00187892
641	0.00137793
642	0.00208494
643	0.00265985
648	0.00187577
654	0.00121762
660	0.00235895
662	0.0015933
664	0.00265315
680	0.00152473
688	0.00128541
695	0.0013217
698	0.00178826
700	0.00249336
712	0.00125332
716	0.00120325
718	0.00111498
722	0.00311586
728	0.0012357
729	0.00215866
732	0.00130819
738	0.00134582
743	0.00238866
751	0.00199343
752	0.00145768
753	0.00246693
759	0.00212016
768	0.00161595
783	0.00181556
789	0.00150786
792	0.0015292
796	0.00204883
797	0.00232693
802	0.0013325
811	0.00193634
821	0.00115328
830	0.0026006
840	0.00202707
846	0.00140445
863	0.00232558
867	0.00134875
871	0.00161527
873	0.00128735
879	0.00225458
880	0.00144307
887	0.00111651
888	0.0027023
893	0.00206389
901	0.00163645
919	0.00233037
951	0.00215169
985	0.00147011
1020	0.00139699
1022	0.00191808
1040	0.00213657
1043	0.00208901
1045	0.00179664
1054	0.00153915
1065	0.00151729
1115	0.00138553
1143	0.00154211
1144	0.00143623
1158	0.00183161
1166	0.0013468
1171	0.00177009
1178	0.00157186
1219	0.00181879
1224	0.00115568
1238	0.00122426
1240	0.00134569
1277	0.00118077
1329	0.00127032
1409	0.00159688
1484	0.0015071
1497	0.00137893
1504	0.00132055
1573	0.00206248
1872	0.00151377
1926	0.00136177
2047	0.00152048
2260	0.00129081
2333	0.00159585
2499	0.0017818
2862	0.00134243
3115	0.00127562
