#
# Clustering Coefficient Distribution. G(77163, 981492). Average clustering: 0.3540  OpenTriads: 81463165 (0.9453)  ClosedTriads: 4709917 (0.0547) (Sun Apr 27 20:00:02 2014)
#
# Node degree	Average clustering coefficient
304	0.28278
305	0.0234714
306	0.167958
308	0.204398
310	0.229853
311	0.189337
312	0.174088
313	0.153188
314	0.105823
316	0.0943659
317	0.144152
318	0.210661
319	0.169681
320	0.128509
321	0.200842
322	0.163894
323	0.16821
324	0.192852
325	0.20473
326	0.149616
327	0.0834362
328	0.121152
331	0.135033
333	0.152291
335	0.224503
336	0.064124
337	0.202217
338	0.143651
339	0.161806
342	0.126017
344	0.162322
345	0.234349
346	0.0757798
347	0.149282
348	0.22178
349	0.319416
351	0.155947
352	0.248937
353	0.128549
354	0.235676
355	0.185282
357	0.142004
358	0.131586
359	0.089083
360	0.0405188
361	0.0831892
362	0.113656
363	0.0864278
364	0.166009
365	0.144825
366	0.161254
367	0.316754
368	0.187146
369	0.209977
370	0.143276
372	0.0534606
373	0.10948
375	0.164966
376	0.089557
377	0.116976
378	0.245351
380	0.14142
381	0.145974
382	0.0632513
386	0.181558
387	0.119229
388	0.14424
389	0.141853
391	0.198706
392	0.0801946
395	0.123243
396	0.161743
398	0.10472
399	0.100887
401	0.221769
402	0.0298777
403	0.108352
404	0.184009
405	0.179378
406	0.140184
407	0.259453
412	0.127474
414	0.251087
415	0.072115
417	0.131401
418	0.107602
420	0.0787113
422	0.0878393
423	0.0939823
424	0.16298
425	0.0364417
426	0.0288896
427	0.203721
428	0.0596391
429	0.0619564
433	0.12727
434	0.0739168
436	0.123458
437	0.201488
438	0.086898
439	0.0645986
441	0.130879
442	0.19307
444	0.0466504
447	0.107832
448	0.0789822
450	0.132806
451	0.130987
452	0.123693
453	0.15759
457	0.120169
458	0.207204
459	0.166614
460	0.119402
462	0.0321923
463	0.154753
464	0.212378
466	0.102663
467	0.23662
468	0.137903
470	0.0563269
471	0.142328
472	0.101286
473	0.034587
475	0.187238
478	0.0917615
481	0.0750735
484	0.0864074
485	0.191925
487	0.190895
488	0.0677903
489	0.158992
490	0.103005
491	0.0389791
499	0.052404
500	0.116938
501	0.0482085
502	0.0280862
506	0.0279544
508	0.0967364
513	0.108201
516	0.0273085
518	0.196905
519	0.0173878
523	0.101049
527	0.0992909
528	0.0303484
529	0.102344
532	0.0932733
534	0.116564
535	0.134818
538	0.106283
545	0.174411
548	0.102067
551	0.143555
552	0.0756871
553	0.0855847
555	0.0664704
558	0.0460111
559	0.0753883
562	0.165975
563	0.148083
564	0.145131
568	0.0257752
571	0.161742
577	0.0251151
580	0.0600786
581	0.0301703
584	0.146081
586	0.0428692
587	0.0571513
593	0.0413535
595	0.183019
600	0.146979
602	0.0265428
605	0.105907
608	0.0606558
609	0.0481158
616	0.100076
624	0.0846368
627	0.115941
628	0.0455934
630	0.0396026
632	0.120381
633	0.150642
634	0.0916283
636	0.163035
637	0.0476004
646	0.0103967
649	0.0320231
650	0.0558366
657	0.151924
659	0.0742863
662	0.0322181
677	0.159547
682	0.0339383
693	0.0544692
695	0.0628171
697	0.0408603
710	0.0783989
714	0.013769
722	0.0337931
727	0.0526785
729	0.0236871
735	0.0898179
746	0.112616
754	0.0853729
755	0.0395908
770	0.0562344
796	0.129495
797	0.0147029
800	0.0410184
801	0.0301633
803	0.0496982
827	0.0179746
828	0.0671916
837	0.0133268
845	0.0134246
851	0.0791316
859	0.063448
860	0.016996
869	0.0859928
882	0.0741681
884	0.0178187
885	0.0939309
886	0.0167498
891	0.0699647
912	0.0693732
927	0.0334083
980	0.044574
1016	0.0425554
1035	0.00797916
1041	0.0261975
1050	0.0376615
1051	0.0159756
1053	0.0573595
1154	0.0250103
1181	0.0518694
1194	0.0580201
1202	0.0316042
1235	0.0451513
1364	0.0218059
1444	0.0252803
1449	0.0148774
1692	0.0332915
1714	0.0329359
1901	0.00544866
1909	0.0282382
2002	0.0233014
2011	0.00449186
2158	0.0236796
