#
# Clustering Coefficient Distribution. G(78437, 1618665). Average clustering: 0.0569  OpenTriads: 217764217 (0.9967)  ClosedTriads: 720941 (0.0033) (Tue Apr 29 23:48:30 2014)
#
# Node degree	Average clustering coefficient
192	0.0082386
193	0.00781833
194	0.00852324
195	0.00848061
196	0.00856945
197	0.00812587
198	0.00883014
199	0.00878454
200	0.00773845
201	0.00826332
202	0.00845478
203	0.00861916
204	0.00725292
205	0.00873403
206	0.00734135
207	0.00800352
208	0.00835126
209	0.00842793
210	0.00839795
211	0.00786869
212	0.00718213
213	0.00852611
214	0.00788541
215	0.00709352
216	0.00798553
217	0.00685199
218	0.00697522
219	0.00758738
220	0.00683486
221	0.00806933
222	0.00784934
223	0.00795696
224	0.0086572
225	0.00774854
226	0.00760762
227	0.00872946
228	0.00809252
229	0.00812566
230	0.00705123
231	0.00717873
232	0.00772507
233	0.00787521
234	0.00650788
235	0.00755159
236	0.00785851
237	0.00630677
238	0.00846391
239	0.00835605
240	0.0081801
241	0.00646834
242	0.00680265
243	0.00806613
244	0.00816196
245	0.00750878
246	0.00671976
247	0.00724671
248	0.00679182
249	0.00716161
250	0.00775108
251	0.00680228
252	0.00662143
253	0.00680765
254	0.00777227
255	0.00696306
256	0.0061219
257	0.00713738
258	0.00730855
259	0.0055793
260	0.00667495
261	0.00685554
262	0.00526454
263	0.00546898
264	0.00557159
265	0.0061134
266	0.00757392
267	0.00792593
268	0.00723548
269	0.00565812
270	0.0074992
271	0.00696201
272	0.0072625
273	0.0071802
274	0.00865929
275	0.00612999
276	0.00705835
277	0.00709626
278	0.00680746
279	0.00722863
280	0.00557185
281	0.00637381
282	0.00555876
283	0.00611113
284	0.00645843
285	0.00570612
286	0.00603436
287	0.00540819
288	0.00737173
289	0.0064999
290	0.00677369
291	0.00817827
292	0.00859159
293	0.00596529
294	0.00751129
295	0.00560022
296	0.0071179
297	0.00632925
298	0.00748969
299	0.00678209
300	0.0060276
301	0.00754418
302	0.00741068
303	0.00633162
304	0.00708981
305	0.00632219
306	0.00536139
307	0.00599767
308	0.00580566
309	0.00611027
310	0.00703315
311	0.00573992
312	0.00864555
313	0.00606963
315	0.00742148
316	0.00537503
317	0.00406582
318	0.00533914
319	0.00681621
320	0.0059813
321	0.00529679
322	0.00516184
323	0.00423053
324	0.00678439
325	0.00583598
326	0.00639311
327	0.00663247
328	0.00558074
329	0.00437826
331	0.00682766
332	0.00461443
333	0.00455919
334	0.0075071
335	0.00484296
338	0.00643715
339	0.00625358
340	0.00635353
341	0.0044467
342	0.00496476
343	0.0057051
344	0.00437611
345	0.00515373
346	0.00666834
347	0.0049545
348	0.00542836
349	0.00448547
350	0.00751975
351	0.00673688
352	0.00369075
353	0.00534244
354	0.00663047
355	0.00363765
356	0.00630129
357	0.00402858
358	0.00679103
359	0.00418986
360	0.00607643
361	0.0047462
362	0.00405588
363	0.00339406
364	0.00637907
366	0.00366794
367	0.00456992
368	0.00678039
369	0.00548585
372	0.00679718
373	0.00521494
374	0.00529025
376	0.00586372
378	0.0034886
379	0.00582921
380	0.00572837
381	0.0064218
383	0.00355419
384	0.00729686
385	0.0067367
386	0.00410683
388	0.00658098
389	0.00438166
390	0.00428627
391	0.00702656
392	0.00499765
393	0.00482941
394	0.00444308
396	0.00450374
397	0.00415242
398	0.0062909
399	0.00493389
400	0.00339989
402	0.00373444
403	0.00596018
405	0.00482826
406	0.00454297
407	0.0056597
408	0.00460049
409	0.00337384
412	0.00523986
415	0.00429018
416	0.00459118
417	0.004139
418	0.00390119
420	0.00310263
421	0.00775371
422	0.00357983
423	0.00513695
425	0.00462357
426	0.00601554
427	0.00359811
428	0.00436896
429	0.00338213
430	0.00326882
431	0.00397129
433	0.00398806
434	0.00565008
435	0.0030616
436	0.00396499
437	0.004629
439	0.00607604
440	0.00437979
441	0.00743699
443	0.00367711
444	0.00325801
446	0.00609166
447	0.00551259
448	0.00336569
450	0.00331576
451	0.00395721
454	0.00455232
456	0.00422881
457	0.00464734
458	0.00360238
459	0.00409805
460	0.00308639
461	0.00390456
462	0.00636674
463	0.00452513
464	0.00396278
467	0.00446646
468	0.00601047
469	0.00580771
470	0.00304859
471	0.00335185
472	0.00426862
473	0.00507937
475	0.00530155
476	0.00516265
479	0.00387837
483	0.00261162
484	0.00481733
486	0.00298672
487	0.00379835
488	0.00351769
490	0.00794315
491	0.00334178
493	0.00401557
495	0.00623417
496	0.00300587
497	0.00430213
498	0.00600244
499	0.00448029
500	0.00314228
501	0.00358951
502	0.00370574
504	0.00321089
505	0.00454643
507	0.00617807
511	0.00300833
513	0.00348745
514	0.00355732
515	0.00408542
518	0.00351747
519	0.00375355
520	0.00313473
522	0.00330517
523	0.00401239
524	0.00618131
525	0.00419312
529	0.00412695
530	0.00332245
533	0.00327978
534	0.00426915
535	0.00352386
536	0.00394755
537	0.00296006
538	0.00448738
539	0.00346228
540	0.00289975
549	0.00334023
550	0.0032257
551	0.00377927
553	0.00313001
555	0.00378497
557	0.00335643
559	0.00337905
561	0.00364146
563	0.00339228
566	0.00457175
571	0.00689373
573	0.00336129
574	0.00555181
575	0.00325775
576	0.00447287
578	0.00300725
579	0.00368284
580	0.00307307
586	0.00353549
589	0.00372423
593	0.00583005
594	0.00350895
595	0.00549344
605	0.00258333
607	0.00313722
608	0.00379674
609	0.00318685
611	0.00287623
613	0.00335992
615	0.00365715
617	0.00434838
618	0.0042538
621	0.004193
624	0.00344693
625	0.00308718
627	0.00468243
631	0.00298845
633	0.00505897
634	0.00339877
637	0.00333718
638	0.00490764
640	0.0028707
642	0.00292938
646	0.00336477
648	0.00529436
649	0.00335685
653	0.00358265
655	0.00339732
659	0.00314098
662	0.00548223
667	0.00366428
669	0.00354327
673	0.00358298
675	0.00323992
676	0.00346221
681	0.0046339
682	0.00317801
683	0.00291108
699	0.0035089
701	0.00584954
702	0.00273927
704	0.00285303
705	0.00357442
709	0.00310056
712	0.00304998
713	0.00238744
719	0.00327248
721	0.00301894
726	0.00326295
727	0.00432315
729	0.00312787
730	0.00434633
732	0.00457875
734	0.00331241
737	0.0029324
738	0.00277989
741	0.00307838
742	0.00290276
745	0.0039501
752	0.00328616
761	0.0031987
762	0.00451104
770	0.00335642
779	0.00276971
786	0.00408421
793	0.00335628
796	0.00472047
806	0.00315953
808	0.00321445
813	0.00282839
814	0.00448768
819	0.00363597
821	0.00268263
828	0.00293492
831	0.00270831
832	0.00254044
836	0.00376088
845	0.0033164
852	0.00237224
870	0.00263746
877	0.00287937
880	0.00287517
887	0.00360849
889	0.00316486
900	0.00376161
904	0.00311156
905	0.0030949
908	0.00285834
918	0.0029413
927	0.00318432
949	0.00297893
963	0.00465661
969	0.00276761
977	0.00353393
988	0.00265236
994	0.00245582
1005	0.00313204
1006	0.00260724
1007	0.0032279
1011	0.00266573
1013	0.00284835
1018	0.00312371
1037	0.00307983
1039	0.00247014
1041	0.00242001
1050	0.00263652
1057	0.00271817
1067	0.00260765
1080	0.00308242
1081	0.00298934
1083	0.00290492
1084	0.00255844
1112	0.00256842
1117	0.0030577
1118	0.00252241
1130	0.00311498
1165	0.00274796
1190	0.0026871
1238	0.00275461
1269	0.00244983
1273	0.00271471
1286	0.00452308
1302	0.0023744
1387	0.00225554
1404	0.00241907
1450	0.00247686
1489	0.00272699
1577	0.00227895
1646	0.00234741
2059	0.00206824
