#
# Clustering Coefficient Distribution. G(79090, 1699181). Average clustering: 0.0600  OpenTriads: 499902929 (0.9924)  ClosedTriads: 3811120 (0.0076) (Tue Apr 29 16:38:11 2014)
#
# Node degree	Average clustering coefficient
309	0.026847
310	0.0269916
311	0.0237571
312	0.0281781
313	0.0275832
314	0.0262549
315	0.0259913
316	0.027383
317	0.0263862
318	0.0257778
319	0.0257878
320	0.0257123
321	0.0236822
322	0.0238822
323	0.0270248
324	0.0249845
325	0.0260943
326	0.0263625
327	0.0265872
328	0.021801
329	0.0233339
330	0.0248295
331	0.0249988
332	0.0266186
333	0.0280952
334	0.0268365
335	0.0271994
336	0.0273845
337	0.0250999
338	0.0246873
339	0.0284269
340	0.0269605
341	0.0254136
342	0.0257622
343	0.0283129
344	0.0267934
345	0.0254187
346	0.0260276
347	0.0280098
348	0.0287738
349	0.0211641
350	0.0264357
351	0.0309307
352	0.0270065
353	0.0281059
354	0.0296383
355	0.024443
356	0.0266305
357	0.0247154
358	0.0200525
359	0.0237528
360	0.0238182
361	0.0237131
362	0.0292204
363	0.0241222
364	0.0264918
365	0.0235348
366	0.0227844
367	0.0282871
368	0.027944
369	0.0235005
370	0.0262119
371	0.0238605
372	0.0289234
373	0.0262011
374	0.0263512
375	0.0263868
376	0.0224061
377	0.0255408
378	0.0236696
381	0.0257618
382	0.0291312
383	0.0249897
384	0.0278517
385	0.0272841
386	0.0227678
387	0.0267345
388	0.0243868
389	0.0260929
390	0.0247955
391	0.0259341
392	0.0210786
393	0.0265737
394	0.0281627
395	0.024289
396	0.0276632
397	0.0272908
398	0.0263381
399	0.0239949
400	0.0258465
401	0.0247934
402	0.0247289
403	0.0295792
404	0.0272424
405	0.0284132
406	0.0276261
407	0.027433
408	0.0317298
409	0.0260625
410	0.0221371
411	0.0270647
412	0.0232013
413	0.0292716
414	0.0244047
416	0.0238856
417	0.027529
418	0.0230548
420	0.0238994
421	0.0265863
422	0.0281034
423	0.0317128
424	0.0239686
425	0.0228024
426	0.0267759
427	0.0273371
428	0.0254104
429	0.025527
430	0.0246341
431	0.0208146
432	0.0263864
433	0.0265246
436	0.0220623
437	0.0252696
438	0.0263769
439	0.0296425
441	0.029182
442	0.024152
443	0.0233407
444	0.0290275
445	0.0258482
446	0.0244412
447	0.0304303
449	0.0195921
450	0.0253119
451	0.0230204
452	0.0250991
453	0.0236674
454	0.0270894
455	0.0250059
457	0.0241196
458	0.0241732
459	0.0250298
460	0.0285299
461	0.0243851
462	0.0292593
463	0.0234426
464	0.0271732
466	0.0218663
467	0.023678
468	0.025025
469	0.0234712
470	0.0280497
471	0.0271762
472	0.0239597
473	0.0271933
474	0.0245556
475	0.0231829
476	0.0244533
477	0.0229549
478	0.0251116
479	0.026126
481	0.0244465
482	0.0271058
484	0.0255631
485	0.0259615
486	0.027641
487	0.0262679
489	0.025049
490	0.0239784
492	0.0222338
493	0.021781
494	0.0270081
496	0.0237331
497	0.026197
498	0.0277077
499	0.0283007
500	0.0279337
501	0.025291
502	0.0258054
503	0.0237247
504	0.0245231
505	0.0243263
506	0.0259561
507	0.0262377
508	0.0241832
509	0.0250303
511	0.0242243
512	0.0256836
513	0.0246155
514	0.021726
515	0.0255618
516	0.0248184
518	0.0236906
522	0.0268006
523	0.0248816
524	0.0280349
525	0.02418
526	0.0287223
527	0.0254227
528	0.0266091
529	0.0255774
531	0.0287919
532	0.0237819
533	0.0203549
535	0.025091
536	0.0243892
537	0.0272699
538	0.0239759
539	0.0250146
541	0.024055
542	0.0235573
545	0.0245847
546	0.0187606
548	0.0248179
549	0.0253879
551	0.023376
552	0.0198934
553	0.0244345
554	0.0199371
555	0.0252614
556	0.0273555
557	0.0235953
558	0.0183204
559	0.0235434
560	0.0275965
561	0.0257116
562	0.0250736
564	0.0255844
565	0.0259919
566	0.0264779
567	0.0210596
568	0.0230716
569	0.0244987
571	0.0252746
573	0.0246293
574	0.0246418
575	0.0267941
576	0.024553
577	0.0252963
578	0.0226704
580	0.0250337
582	0.0257923
583	0.0233863
584	0.0233548
585	0.020237
586	0.0227049
587	0.0233812
588	0.0248466
589	0.0249606
590	0.0211903
591	0.0199115
593	0.0271779
594	0.0265573
595	0.0235612
598	0.0236539
599	0.0236529
600	0.0245668
603	0.027102
605	0.0240623
609	0.0280851
610	0.026766
611	0.0226698
612	0.0237425
614	0.0266183
615	0.0201374
617	0.0238526
618	0.0216582
619	0.0223285
622	0.0234849
623	0.0224856
624	0.0223225
625	0.0228733
627	0.0242535
630	0.0220676
631	0.0226357
632	0.0225337
633	0.0224204
634	0.0227754
636	0.0227487
637	0.0270321
639	0.0237812
640	0.0217006
641	0.0243397
642	0.0262606
643	0.0241866
645	0.0209183
648	0.0244825
649	0.0250489
650	0.0210365
651	0.0241008
652	0.0232644
653	0.0228024
654	0.023542
657	0.0224229
658	0.0238544
660	0.0200252
662	0.0284012
663	0.0228403
665	0.0251929
666	0.0210407
667	0.0252468
668	0.024737
669	0.0236062
670	0.0218188
671	0.0275493
673	0.0234174
675	0.0230257
678	0.0211146
679	0.0214055
681	0.0217255
683	0.0232993
685	0.0241275
686	0.0217037
687	0.0255712
691	0.0258262
693	0.0250217
695	0.0271271
696	0.0231841
697	0.0264391
700	0.0235632
701	0.0222089
702	0.0230294
703	0.0248987
704	0.0231709
705	0.0247457
706	0.0210944
707	0.0232994
710	0.0191973
712	0.0243104
714	0.0234174
715	0.0208228
716	0.0237335
717	0.0190667
718	0.0224542
721	0.0225788
722	0.0230124
723	0.0248519
724	0.0238193
725	0.0219925
726	0.0197575
727	0.0225443
729	0.0202654
732	0.0212612
734	0.0238073
736	0.0259088
737	0.0236428
738	0.0263086
739	0.0215455
740	0.0233848
741	0.0202003
745	0.0227472
748	0.0229595
749	0.0250521
750	0.0276643
754	0.0245998
755	0.0227931
756	0.0244245
757	0.0238686
759	0.0214671
760	0.0220666
765	0.0245453
770	0.0224973
771	0.024003
774	0.0222385
776	0.02541
779	0.0230289
780	0.0259225
781	0.0211499
786	0.0200013
787	0.0271255
790	0.0207306
795	0.0251942
798	0.0224225
799	0.0245556
801	0.0237898
805	0.0199722
808	0.0226818
809	0.0216973
811	0.023367
812	0.0246768
816	0.0244008
818	0.0228019
822	0.0204911
827	0.022473
829	0.0210615
832	0.024821
833	0.0224462
838	0.0249538
842	0.022775
844	0.0218735
845	0.0235367
849	0.022142
850	0.0241395
851	0.0185155
853	0.0227839
854	0.0227041
858	0.0232628
860	0.0213467
865	0.0220473
866	0.0233942
867	0.0237186
868	0.0230466
869	0.0235117
874	0.0195951
876	0.0206189
877	0.0187411
881	0.0223733
884	0.0213578
887	0.0223415
888	0.0182836
889	0.0214103
892	0.0214201
893	0.0225134
895	0.0239399
903	0.0172799
904	0.0239146
905	0.0189165
912	0.0222816
913	0.0219442
917	0.0216254
927	0.024202
929	0.0221284
933	0.0227313
934	0.0221975
935	0.0206509
936	0.0222608
939	0.0223684
940	0.0217646
941	0.0193354
943	0.0230911
947	0.0216738
948	0.0196643
949	0.0192856
952	0.0243704
955	0.0202897
957	0.0203832
959	0.0220634
961	0.021381
965	0.0220333
967	0.0217818
968	0.0198167
971	0.0196218
975	0.0193531
976	0.0215676
977	0.0202133
979	0.0224777
983	0.0216471
987	0.0201035
988	0.0200441
989	0.0239969
990	0.021887
991	0.0208911
995	0.0233973
998	0.0191005
1005	0.0247864
1007	0.0211418
1009	0.0246791
1014	0.0250734
1018	0.0221925
1020	0.02322
1039	0.02153
1040	0.0210434
1041	0.0211695
1042	0.0207355
1045	0.0214425
1046	0.0229764
1048	0.0224052
1055	0.0210261
1060	0.0212169
1070	0.0199337
1075	0.0198851
1076	0.0222865
1082	0.0212536
1085	0.020795
1086	0.0220369
1087	0.0223005
1091	0.0205551
1104	0.0211405
1106	0.021825
1109	0.0200715
1129	0.0219461
1138	0.0214651
1142	0.0215617
1152	0.0185407
1156	0.0194894
1160	0.0181532
1162	0.0193397
1165	0.021553
1168	0.0211702
1185	0.0202627
1193	0.0198027
1195	0.022874
1201	0.0183906
1204	0.0218333
1205	0.0189181
1213	0.0217498
1214	0.0198568
1219	0.0229907
1223	0.0204543
1225	0.0250331
1234	0.0199124
1240	0.0215954
1242	0.0208855
1247	0.0191152
1248	0.0215334
1250	0.0205315
1254	0.0219769
1255	0.0205233
1258	0.0195171
1267	0.0205992
1272	0.0215826
1273	0.022142
1285	0.0221589
1288	0.0209968
1294	0.0201092
1301	0.0212592
1302	0.0188395
1322	0.0223143
1325	0.0216023
1327	0.0178036
1337	0.0201374
1350	0.0178076
1356	0.0194987
1357	0.0202312
1374	0.0212138
1375	0.0202403
1381	0.0192104
1397	0.020472
1399	0.0193939
1404	0.0186988
1432	0.0193147
1438	0.0195698
1444	0.019796
1446	0.0217116
1458	0.0192954
1461	0.019831
1467	0.0178486
1470	0.0182747
1471	0.0198794
1476	0.0200128
1477	0.0203317
1486	0.020294
1491	0.0190182
1494	0.0184963
1510	0.0186251
1511	0.0200169
1516	0.0187325
1523	0.0178746
1527	0.020086
1531	0.0173454
1534	0.01996
1541	0.0193631
1545	0.0184546
1560	0.019358
1581	0.0206235
1582	0.0185299
1583	0.0190528
1590	0.0191494
1592	0.0183097
1595	0.0194687
1605	0.0191349
1633	0.0189999
1657	0.0206783
1659	0.0193349
1661	0.018187
1667	0.0180259
1677	0.0196781
1683	0.0193852
1697	0.0182917
1729	0.0189636
1742	0.0174654
1753	0.0172784
1772	0.0192583
1773	0.0183722
1781	0.0183154
1790	0.0177406
1805	0.0184285
1811	0.0199153
1826	0.0179591
1830	0.0171533
1845	0.0194098
1846	0.0184667
1871	0.0169043
1875	0.0170491
1893	0.0182163
1898	0.0182777
1906	0.0181281
1916	0.0169423
1917	0.0187546
1919	0.0171892
1921	0.0169346
1922	0.017908
2051	0.0168038
2052	0.0174281
2112	0.016342
2114	0.0179055
2146	0.0170614
2168	0.0166482
2222	0.0170931
2233	0.0163063
2243	0.0171411
2259	0.0174823
2263	0.0156694
2340	0.0158079
2377	0.0168508
2378	0.0161322
2392	0.0160524
2415	0.0160911
2431	0.0164809
2596	0.0155315
2603	0.0156493
2631	0.015605
2670	0.0154992
2726	0.0155802
2787	0.015252
3156	0.0144964
3824	0.0130095
3922	0.0128913
4066	0.0119953
4614	0.0116375
4857	0.0107965
