#
# Clustering Coefficient Distribution. G(81306, 1768149). Average clustering: 0.5653  OpenTriads: 190845756 (0.9358)  ClosedTriads: 13082506 (0.0642) (Tue Apr 22 23:00:24 2014)
#
# Node degree	Average clustering coefficient
642	0.141371
644	0.191342
646	0.0666107
650	0.0790935
652	0.0995144
653	0.194322
655	0.119803
659	0.0886068
661	0.204169
662	0.150347
666	0.0626336
667	0.145167
669	0.0964935
670	0.154156
671	0.061641
672	0.122064
674	0.0506655
675	0.13727
676	0.211519
682	0.212939
683	0.117964
693	0.0541134
701	0.060787
703	0.131811
704	0.185754
706	0.14288
709	0.132196
710	0.134737
712	0.108759
713	0.16558
714	0.0506953
720	0.100575
726	0.165264
728	0.0979631
730	0.146023
731	0.148328
738	0.102442
739	0.050144
740	0.0598878
741	0.0567782
742	0.100363
745	0.174568
746	0.0622825
751	0.187293
753	0.115352
757	0.110219
758	0.0938033
763	0.0725071
764	0.0550459
765	0.0303514
768	0.0725768
770	0.0777891
782	0.0951586
784	0.0617931
789	0.0638664
790	0.136739
791	0.151966
794	0.0443785
798	0.181281
801	0.0372839
803	0.122352
808	0.0645814
810	0.172437
811	0.119885
813	0.138843
814	0.113176
815	0.0423605
821	0.0292398
830	0.0959989
837	0.146422
839	0.0441233
854	0.0681506
857	0.0284717
859	0.0131648
860	0.104388
865	0.0511643
870	0.0283137
871	0.0925745
873	0.0415619
885	0.0396078
890	0.0766777
892	0.104325
896	0.0319724
898	0.0295038
899	0.0404569
900	0.0893931
911	0.163913
914	0.147611
915	0.0385288
923	0.0544923
928	0.064302
932	0.109736
935	0.0489847
940	0.0704578
941	0.0253887
942	0.0193268
945	0.0481627
948	0.0225149
949	0.0578238
952	0.153222
966	0.0572042
974	0.0508597
978	0.0373308
986	0.0292826
990	0.0271739
994	0.0464227
1001	0.0482007
1003	0.0245299
1008	0.0906612
1016	0.0463143
1024	0.0929382
1029	0.0234518
1043	0.0804926
1053	0.0673129
1064	0.00862852
1066	0.110562
1069	0.0656029
1082	0.0725063
1095	0.0528706
1102	0.0613546
1103	0.0355451
1116	0.0451611
1118	0.0308114
1127	0.0704703
1179	0.0372068
1182	0.0397368
1187	0.0890495
1188	0.0284156
1192	0.128535
1193	0.0353081
1199	0.00719941
1204	0.0417926
1205	0.0579049
1209	0.0287271
1220	0.0560061
1241	0.0854045
1255	0.0109101
1262	0.0838418
1265	0.0681321
1268	0.0160537
1272	0.0927474
1276	0.0131278
1280	0.0300764
1287	0.0624309
1296	0.0165237
1328	0.0449919
1431	0.0581766
1442	0.0157775
1459	0.0706027
1461	0.041513
1467	0.0211011
1470	0.0326433
1473	0.0169369
1510	0.0172161
1521	0.00993287
1526	0.0420678
1531	0.0123503
1557	0.0346752
1566	0.0176405
1605	0.0180046
1611	0.0488097
1655	0.0348049
1658	0.0233548
1741	0.0558152
1806	0.0156819
1857	0.0230423
1873	0.0106577
1879	0.0280281
1963	0.0468016
2139	0.02048
2298	0.013878
2406	0.0245929
2513	0.0282339
2535	0.0281885
2840	0.0230282
3063	0.0224009
3335	0.0184623
3384	0.00565128
3758	0.0057349
